i,v1,v2,v3,v4,v5,v6,ii,iii,avr,avl,avf
3.3108625,3.8041704,2.952985,2.9264734,2.8483083,2.3021097,3.7986193,519.0,515.6891374588013,-261.15543127059937,-256.18913745880127,517.3445687294006
3.3108637,3.8041692,2.9518442,2.8759727,2.870004,2.2055755,3.7434733,522.0,518.6891362667084,-262.6554318666458,-257.6891362667084,520.3445681333542
3.2826667,4.0317698,3.1323273,3.0977962,2.8379257,2.3470945,3.7984602,524.0,520.717333316803,-263.6413333415985,-258.717333316803,522.3586666584015
3.282032,3.732774,2.9521117,3.0373702,2.833278,2.381444,3.8006234,527.0,523.7179679870605,-265.1410160064697,-260.21796798706055,525.3589839935303
3.3108635,3.8342795,2.9449775,3.0461435,2.8332825,2.346983,3.8016202,527.0,523.689136505127,-265.1554317474365,-260.18913650512695,525.3445682525635
3.2807689,3.732467,2.925119,2.817852,2.845622,2.2549362,3.620618,528.0,524.7192311286926,-265.6403844356537,-260.7192311286926,526.3596155643463
3.3108637,3.9240165,3.1370065,3.1221175,2.833617,2.3469245,3.7550552,528.0,524.6891362667084,-265.6554318666458,-260.6891362667084,526.3445681333542
3.3105402,3.9240189,3.1354256,2.971939,2.8504217,2.4006822,3.5833936,530.0,526.6894598007202,-266.6552700996399,-261.6894598007202,528.3447299003601
3.3106492,3.9255502,3.1369948,2.9919093,2.8332777,2.347023,3.5673656,531.0,527.6893508434296,-267.1553245782852,-262.18935084342957,529.3446754217148
3.2795677,3.8842466,3.1367264,2.8829677,2.8429632,2.3663917,3.526432,531.0,527.7204322814941,-267.13978385925293,-262.22043228149414,529.3602161407471
3.3122697,3.924018,3.1370409,3.0194528,2.8332846,2.396052,3.4812646,531.0,527.6877303123474,-267.1561348438263,-262.1877303123474,529.3438651561737
3.3901274,3.9202847,3.1370406,3.0007424,2.8332808,2.343493,3.4504845,532.0,528.6098725795746,-267.6950637102127,-262.6098725795746,530.3049362897873
3.369849,4.0119147,3.1370406,2.9897523,2.833278,2.3470247,3.4946485,532.0,528.6301510334015,-267.68492448329926,-262.6301510334015,530.3150755167007
3.424079,4.012717,3.137039,2.9618108,2.8332777,2.3602984,3.4558003,534.0,530.5759210586548,-268.7120394706726,-263.5759210586548,532.2879605293274
3.4277995,4.0120463,3.1370442,2.9717965,2.833278,2.3602993,3.6428723,536.0,532.5722005367279,-269.71389973163605,-264.5722005367279,534.286100268364
3.4112625,4.0120335,3.1370606,2.996094,2.8332777,2.3602993,3.6332965,538.0,534.588737487793,-270.7056312561035,-265.58873748779297,536.2943687438965
3.4275427,4.0120616,3.1373305,2.9559321,2.8332777,2.4134648,3.7982543,542.0,538.5724573135376,-272.7137713432312,-267.5724573135376,540.2862286567688
3.4237096,4.0246468,3.1370535,3.0221744,2.83458,2.416101,3.7984612,544.0,540.5762903690338,-273.7118548154831,-268.5762903690338,542.2881451845169
3.3900962,4.028487,3.1372416,3.0072868,2.8332777,2.413443,3.7984726,547.0,543.6099038124084,-275.1950480937958,-270.10990381240845,545.3049519062042
3.3342113,4.030314,3.1402922,3.0077186,2.8332777,2.4131253,3.7984724,548.0,544.6657886505127,-275.66710567474365,-270.6657886505127,546.3328943252563
3.3171918,4.031667,3.1382725,3.016316,2.8332777,2.413465,3.7984724,549.0,545.6828081607819,-276.15859591960907,-271.18280816078186,547.3414040803909
3.315753,4.027967,3.137697,3.0340462,2.8332777,2.400683,3.7984726,550.0,546.6842470169067,-276.65787649154663,-271.68424701690674,548.3421235084534
3.3388834,4.0281405,3.1385431,3.0216413,2.8332777,2.4006824,3.7984726,551.0,547.6611166000366,-277.1694416999817,-272.1611166000366,549.3305583000183
3.3399978,4.029358,3.1372075,3.0146194,2.8332777,2.400682,3.7984726,551.0,547.6600022315979,-277.16999888420105,-272.1600022315979,549.330001115799
3.3132412,4.0294156,3.1371636,3.0284817,2.8332777,2.4006815,3.7984726,550.0,546.6867587566376,-276.6566206216812,-271.6867587566376,548.3433793783188
3.311295,4.027619,3.137097,3.0450342,2.8334544,2.4006815,3.798472,548.0,544.6887049674988,-275.6556475162506,-270.6887049674988,546.3443524837494
3.3132272,4.0164485,3.1372561,3.0061047,2.8332777,2.4006815,3.7984684,544.0,540.6867728233337,-273.65661358833313,-268.68677282333374,542.3433864116669
3.3120165,4.011004,3.1370823,2.9986792,2.8332777,2.4006162,3.7984617,539.0,535.6879835128784,-271.1560082435608,-266.1879835128784,537.3439917564392
3.3348784,4.0099807,3.1371162,2.9997277,2.8332777,2.4006815,3.798448,530.0,526.6651215553284,-266.6674392223358,-261.66512155532837,528.3325607776642
3.355908,4.01004,3.137066,2.9936004,2.8332777,2.4006815,3.7984595,525.0,521.6440920829773,-264.17795395851135,-259.1440920829773,523.3220460414886
3.3657334,4.0117965,3.1370635,2.9460125,2.8332777,2.4006815,3.7984307,519.0,515.6342666149139,-261.18286669254303,-256.13426661491394,517.317133307457
3.3481057,4.011849,3.1370506,2.8968852,2.8332777,2.4006815,3.798346,516.0,512.6518943309784,-259.6740528345108,-254.6518943309784,514.3259471654892
3.342753,4.011996,3.1370456,2.8789647,2.8332777,2.4006815,3.7983196,513.0,509.6572470664978,-258.1713764667511,-253.1572470664978,511.3286235332489
3.2847223,4.0119195,3.1370442,2.865924,2.8333018,2.4006815,3.798251,509.0,505.71527767181396,-256.142361164093,-251.21527767181396,507.357638835907
3.2816982,4.0120473,3.1372123,2.8345203,2.833278,2.4006815,3.7979448,508.0,504.7183017730713,-255.64084911346436,-250.7183017730713,506.35915088653564
3.2813993,4.0120153,3.1370683,2.8240829,2.8332825,2.4006715,3.797394,508.0,504.7186007499695,-255.64069962501526,-250.71860074996948,506.35930037498474
3.2805536,4.0114365,3.1371026,2.8245327,2.8332832,2.3973818,3.800602,507.0,503.71944642066956,-255.14027678966522,-250.21944642066956,505.3597232103348
3.2812314,4.011273,3.137042,2.8329232,2.8332856,2.3503225,3.8047202,510.0,506.71876859664917,-256.6406157016754,-251.71876859664917,508.3593842983246
3.2954547,4.005998,3.1370468,2.8849301,2.8333476,2.3476038,3.8011985,511.0,507.7045452594757,-257.14772737026215,-252.2045452594757,509.35227262973785
3.2891371,4.0059867,3.137041,2.8763447,2.8332894,2.3471062,3.7999933,507.0,503.71086287498474,-255.14456856250763,-250.21086287498474,505.35543143749237
3.298936,4.005873,3.137042,2.9551697,2.8332915,2.3470268,3.7783937,507.0,503.70106410980225,-255.14946794509888,-250.20106410980225,505.3505320549011
3.2910187,3.9735644,3.1370409,2.8889203,2.8332825,2.3470278,3.740432,508.0,504.7089812755585,-255.64550936222076,-250.70898127555847,506.35449063777924
3.30518,3.9912271,3.1372104,2.9132075,2.8332837,2.3470283,3.735811,507.0,503.6948199272156,-255.1525900363922,-250.19481992721558,505.3474099636078
3.304007,3.9786463,3.137062,2.888668,2.8332787,2.3470564,3.6801517,508.0,504.69599294662476,-255.65200352668762,-250.69599294662476,506.3479964733124
3.2995968,4.009006,3.1370997,2.9826198,2.833279,2.347033,3.6503105,511.0,507.700403213501,-257.1497983932495,-252.20040321350098,509.3502016067505
3.300488,4.0120997,3.137021,3.0069954,2.8332782,2.3471084,3.6333919,510.0,506.6995120048523,-256.65024399757385,-251.6995120048523,508.34975600242615
3.2916622,4.01198,3.1369896,2.9913356,2.833278,2.3477423,3.638663,510.0,506.7083377838135,-256.64583110809326,-251.70833778381348,508.35416889190674
3.297731,4.0123963,3.1369112,2.9694705,2.833278,2.3523846,3.625685,511.0,507.702269077301,-257.1488654613495,-252.20226907730103,509.3511345386505
3.2943835,4.0123587,3.1369803,3.0012047,2.833278,2.366063,3.635884,512.0,508.7056164741516,-257.6471917629242,-252.7056164741516,510.3528082370758
3.304631,4.0133615,3.136962,3.01745,2.833279,2.400936,3.6919472,512.0,508.69536900520325,-257.6523154973984,-252.69536900520325,510.3476845026016
3.3110645,4.0144324,3.1371799,2.9752135,2.833279,2.4031456,3.7879298,511.0,507.68893551826477,-257.1555322408676,-252.18893551826477,509.3444677591324
3.3229196,4.0141954,3.1370487,2.9313154,2.8332787,2.4010053,3.7975285,511.0,507.6770803928375,-257.16145980358124,-252.17708039283752,509.33854019641876
3.3120008,4.015819,3.1370647,2.9554753,2.8332803,2.4006991,3.7980423,512.0,508.68799924850464,-257.6560003757477,-252.68799924850464,510.3439996242523
3.3119183,4.0166793,3.1370316,2.9600654,2.8332794,2.400683,3.798393,511.0,507.688081741333,-257.1559591293335,-252.188081741333,509.3440408706665
3.318829,4.018982,3.137044,2.954023,2.8332815,2.400683,3.7984035,512.0,508.68117094039917,-257.6594145298004,-252.68117094039917,510.3405854701996
3.3197186,4.016973,3.1370406,2.913981,2.8332803,2.400683,3.79844,512.0,508.68028140068054,-257.65985929965973,-252.68028140068054,510.34014070034027
3.3336864,4.016516,3.1370418,2.9136696,2.8332787,2.400683,3.7984347,513.0,509.6663136482239,-258.16684317588806,-253.16631364822388,511.33315682411194
3.319475,4.015829,3.137042,2.889502,2.8332787,2.400683,3.7984517,513.0,509.6805250644684,-258.1597374677658,-253.18052506446838,511.3402625322342
3.3183475,4.015142,3.1372118,2.8602667,2.8332784,2.4006817,3.798444,514.0,510.68165254592896,-258.6591737270355,-253.68165254592896,512.3408262729645
3.3117113,4.0165114,3.1370685,2.8509214,2.8332782,2.400683,3.798438,514.0,510.68828868865967,-258.65585565567017,-253.68828868865967,512.3441443443298
3.3115933,4.015284,3.137104,2.8768456,2.833278,2.4006815,3.798434,514.0,510.6884067058563,-258.65579664707184,-253.68840670585632,512.3442033529282
3.3111682,4.013492,3.1370435,2.8826919,2.833278,2.4006824,3.7984016,514.0,510.68883180618286,-258.65558409690857,-253.68883180618286,512.3444159030914
3.3106787,4.0143943,3.1370482,2.8916209,2.833278,2.400683,3.7984183,513.0,509.68932127952576,-258.1553393602371,-253.18932127952576,511.3446606397629
3.311118,4.0135555,3.1370425,2.8792984,2.833278,2.400683,3.7984116,512.0,508.68888211250305,-257.6555589437485,-252.68888211250305,510.3444410562515
3.3110695,4.014677,3.137044,2.9159393,2.833278,2.400683,3.7984338,513.0,509.6889305114746,-258.1555347442627,-253.1889305114746,511.3444652557373
3.3110118,4.014384,3.1370437,2.9300113,2.833278,2.4006815,3.7984018,513.0,509.68898820877075,-258.1555058956146,-253.18898820877075,511.3444941043854
3.3111446,4.0140157,3.137215,2.9056025,2.833278,2.4006815,3.798399,513.0,509.6888554096222,-258.1555722951889,-253.1888554096222,511.3444277048111
3.3111482,4.013883,3.1370692,2.889334,2.833278,2.4006817,3.798382,513.0,509.6888518333435,-258.15557408332825,-253.1888518333435,511.34442591667175
3.3113542,4.013525,3.1371047,2.887117,2.833278,2.4006815,3.798392,514.0,510.68864583969116,-258.6556770801544,-253.68864583969116,512.3443229198456
3.3110926,4.013728,3.137045,2.9210796,2.833278,2.4006815,3.7983942,514.0,510.68890738487244,-258.6555463075638,-253.68890738487244,512.3444536924362
3.31097,4.012674,3.1370497,2.9169924,2.833278,2.4006815,3.798384,515.0,511.6890299320221,-259.15548503398895,-254.1890299320221,513.344514966011
3.3109372,4.0142026,3.137045,2.9227705,2.833278,2.4006815,3.798403,515.0,511.689062833786,-259.155468583107,-254.189062833786,513.344531416893
3.310855,4.012933,3.1370451,2.916923,2.833278,2.4006815,3.7983801,516.0,512.6891450881958,-259.6554274559021,-254.6891450881958,514.3445725440979
3.3109865,4.0142074,3.1370451,2.9576461,2.833278,2.4006817,3.7984042,515.0,511.68901348114014,-259.15549325942993,-254.18901348114014,513.3445067405701
3.3109193,4.0131063,3.1372209,2.9237616,2.833278,2.4006817,3.7984097,512.0,508.68908071517944,-257.6554596424103,-252.68908071517944,510.3445403575897
3.3109703,4.0147953,3.137071,2.873517,2.833278,2.4006817,3.7984195,521.0,517.6890296936035,-262.15548515319824,-257.1890296936035,519.3445148468018
3.3112097,4.031016,3.1371126,2.8897533,2.833278,2.4006817,3.7984707,541.0,537.6887903213501,-272.15560483932495,-267.1887903213501,539.344395160675
3.3435645,4.031757,3.1371183,2.90047,2.833278,2.4006817,3.7985249,569.0,565.6564354896545,-286.17178225517273,-281.15643548965454,567.3282177448273
3.4266958,3.986659,3.1464972,3.0010986,2.833278,2.4006815,3.7993228,572.0,568.5733041763306,-287.7133479118347,-282.57330417633057,570.2866520881653
3.4083428,3.9293635,3.1552453,3.038729,2.8332777,2.4006817,3.798642,515.0,511.59165716171265,-259.2041714191437,-254.09165716171265,513.2958285808563
3.3415422,3.8398254,3.1371636,2.8714619,2.839802,2.4006815,3.7988477,476.0,472.6584577560425,-239.67077112197876,-234.65845775604248,474.32922887802124
3.3269777,3.8354392,3.1370418,2.8907435,2.8682766,2.4006815,3.8097994,496.0,492.67302227020264,-249.66348886489868,-244.67302227020264,494.3365111351013
3.3133821,3.8048792,3.1372395,2.9238205,2.8667924,2.4006815,3.825342,511.0,507.6866178512573,-257.15669107437134,-252.18661785125732,509.34330892562866
3.311596,3.8354416,3.137721,2.8571875,2.8333023,2.4006817,3.824983,515.0,511.68840408325195,-259.155797958374,-254.18840408325195,513.344202041626
3.3108969,3.835476,3.0702543,2.8590934,2.848292,2.4006815,3.8240662,515.0,511.6891031265259,-259.15544843673706,-254.18910312652588,513.3445515632629
3.3108635,3.8042948,2.9123287,2.933139,2.8276799,2.2578506,3.8255188,518.0,514.689136505127,-260.6554317474365,-255.68913650512695,516.3445682525635
3.310863,3.8041692,2.9529867,2.8793006,2.870005,2.206355,3.7874608,519.0,515.6891369819641,-261.15543150901794,-256.1891369819641,517.344568490982
3.3108635,3.8058553,2.9539857,2.924836,2.8771584,2.329118,3.798447,521.0,517.689136505127,-262.1554317474365,-257.18913650512695,519.3445682525635
3.2849748,3.9983966,2.9597697,3.0425768,2.8405983,2.400683,3.79191,521.0,517.7150251865387,-262.14248740673065,-257.2150251865387,519.3575125932693
3.310864,3.7325158,2.7075002,2.8898683,2.8332782,2.3470232,3.8219314,523.0,519.6891360282898,-263.1554319858551,-258.1891360282898,521.3445680141449
3.3108613,3.7325373,2.9441574,2.8820667,2.8482852,2.2227871,3.6243865,524.0,520.6891386508942,-263.6554306745529,-258.68913865089417,522.3445693254471
3.310864,3.9237883,2.953083,3.0414784,2.833292,2.3486085,3.7964492,526.0,522.6891360282898,-264.6554319858551,-259.6891360282898,524.3445680141449
3.3108644,3.9240189,3.1370406,3.0095682,2.850422,2.3942745,3.6210413,527.0,523.6891355514526,-265.1554322242737,-260.18913555145264,525.3445677757263
3.310863,3.9215853,3.1365216,2.865487,2.8346064,2.4006808,3.5152318,528.0,524.6891369819641,-265.65543150901794,-260.6891369819641,526.344568490982
3.3104386,3.9240181,3.1368008,2.8347535,2.8428233,2.347828,3.514148,531.0,527.6895613670349,-267.15521931648254,-262.1895613670349,529.3447806835175
3.31086,3.904818,3.1370354,2.9787703,2.8430011,2.4003615,3.5301418,532.0,528.6891400814056,-267.6554299592972,-262.68914008140564,530.3445700407028
3.3084912,3.9240177,3.1370409,3.0030274,2.8332782,2.3470254,3.4414506,534.0,530.691508769989,-268.6542456150055,-263.691508769989,532.3457543849945
3.3113997,3.924026,3.1370406,2.9981751,2.8332794,2.347025,3.4440477,534.0,530.6886003017426,-268.6556998491287,-263.68860030174255,532.3443001508713
3.3682933,4.012067,3.1370406,2.885545,2.833278,2.3602967,3.6077156,536.0,532.6317067146301,-269.68414664268494,-264.6317067146301,534.3158533573151
3.4274454,4.0166717,3.1369476,2.9999976,2.833278,2.3602982,3.4734108,537.0,533.5725545883179,-270.21372270584106,-265.07255458831787,535.2862772941589
3.4277394,4.012038,3.1370447,3.022732,2.8332777,2.3602982,3.7939723,538.0,534.5722606182098,-270.7138696908951,-265.57226061820984,536.2861303091049
3.362862,4.011519,3.1371083,2.9029768,2.8332777,2.4112465,3.6351469,541.0,537.6371378898621,-272.18143105506897,-267.13713788986206,539.318568944931
3.4265556,4.0268903,3.1371398,2.9925098,2.83458,2.4136026,3.7984574,545.0,541.5734443664551,-274.21327781677246,-269.0734443664551,543.2867221832275
3.413095,4.0273194,3.1370475,3.0282736,2.83458,2.413463,3.7984707,549.0,545.586905002594,-276.206547498703,-271.086905002594,547.293452501297
3.3775284,4.0263877,3.1376333,2.9929504,2.8332777,2.4041238,3.7984726,551.0,547.6224715709686,-277.1887642145157,-272.1224715709686,549.3112357854843
3.3416462,4.0305963,3.1575844,2.9904773,2.8332777,2.413438,3.7984717,551.0,547.658353805542,-277.170823097229,-272.158353805542,549.329176902771
3.3459036,4.0288095,3.1380534,3.031753,2.8332777,2.401585,3.7984726,552.0,548.654096364975,-277.6729518175125,-272.654096364975,550.3270481824875
3.3171725,4.0122485,3.1396523,3.032086,2.8332777,2.4006815,3.7984726,552.0,548.6828274726868,-277.6585862636566,-272.68282747268677,550.3414137363434
3.3325167,4.0078764,3.1376286,3.0214033,2.8332777,2.4006815,3.7984726,552.0,548.667483329773,-277.6662583351135,-272.66748332977295,550.3337416648865
3.3429227,4.011772,3.1372774,3.0161917,2.8332777,2.4006815,3.7984726,550.0,546.6570773124695,-276.67146134376526,-271.6570773124695,548.3285386562347
3.3155355,4.0290756,3.1371036,3.01966,2.8334544,2.4006815,3.7984726,547.0,543.6844644546509,-275.15776777267456,-270.1844644546509,545.3422322273254
3.3120713,3.9968317,3.1372087,3.035389,2.8334544,2.4006817,3.7984717,541.0,537.6879286766052,-272.1560356616974,-267.1879286766052,539.3439643383026
3.3114607,3.9853666,3.1371412,2.9991305,2.8332777,2.400683,3.798462,536.0,532.6885392665863,-269.65573036670685,-264.6885392665863,534.3442696332932
3.3192,3.9810395,3.1371703,3.0003943,2.8332777,2.400683,3.7984595,532.0,528.6807999610901,-267.65960001945496,-262.6807999610901,530.340399980545
3.333378,4.0080886,3.1370864,3.0135503,2.8332777,2.4006815,3.798446,528.0,524.6666219234467,-265.6666890382767,-260.66662192344666,526.3333109617233
3.3670394,4.011302,3.1370664,2.9576814,2.8332777,2.4006815,3.798435,525.0,521.6329605579376,-264.1835197210312,-259.1329605579376,523.3164802789688
3.3268886,4.011988,3.1370673,2.8823984,2.833278,2.4006815,3.7983391,521.0,517.6731114387512,-262.1634442806244,-257.1731114387512,519.3365557193756
3.3063982,4.012019,3.1370492,2.837295,2.833278,2.4006815,3.798231,519.0,515.693601846695,-261.1531990766525,-256.19360184669495,517.3468009233475
3.29125,4.012047,3.137045,2.8394737,2.8333018,2.4006817,3.7981904,517.0,513.7087500095367,-260.1456249952316,-255.20875000953674,515.3543750047684
3.2941115,4.011974,3.137048,2.8558338,2.8333018,2.4006817,3.7976468,517.0,513.7058885097504,-260.1470557451248,-255.20588850975037,515.3529442548752
3.2862606,4.0120387,3.1371138,2.826767,2.8332782,2.4006827,3.7974472,517.0,513.7137393951416,-260.1431303024292,-255.2137393951416,515.3568696975708
3.309328,4.0120153,3.1371508,2.8498178,2.8332787,2.400539,3.796823,517.0,513.6906719207764,-260.1546640396118,-255.19067192077637,515.3453359603882
3.309689,4.011912,3.1370482,2.893712,2.8332827,2.3963099,3.7970803,517.0,513.6903109550476,-260.1548445224762,-255.1903109550476,515.3451554775238
3.3108459,4.011944,3.1370428,2.935164,2.8332794,2.3863814,3.7974544,518.0,514.6891541481018,-260.6554229259491,-255.6891541481018,516.3445770740509
